,p,x,y
5879,6.423430532285397e-18,-0.0071,-0.0021
5880,6.4234948447194815e-18,-0.0071,-0.002
5881,6.423556013776185e-18,-0.0071,-0.0019
5882,6.4236140490597754e-18,-0.0071,-0.0018
5883,6.423668947422038e-18,-0.0071,-0.0017
5884,6.423720705712717e-18,-0.0071,-0.0016
5885,6.42376933352943e-18,-0.0071,-0.0015
5886,6.423814818155221e-18,-0.0071,-0.0014
5887,6.423857169183391e-18,-0.0071,-0.0013
5888,6.42389637708035e-18,-0.0071,-0.0012
5889,6.423932457809852e-18,-0.0071,-0.0011
5890,6.423965395459284e-18,-0.0071,-0.001
5891,6.423995196425837e-18,-0.0071,-0.0009
5892,6.424021857542375e-18,-0.0071,-0.0008
5893,6.424045388389112e-18,-0.0071,-0.0007
5894,6.424065776232547e-18,-0.0071,-0.0006
5895,6.42408303064861e-18,-0.0071,-0.0005
5896,6.424097148461653e-18,-0.0071,-0.0004
5897,6.4241081233065934e-18,-0.0071,-0.0003
5898,6.42411596794023e-18,-0.0071,-0.0002
5899,6.424120672805883e-18,-0.0071,-0.0001
5900,6.424122244281407e-18,-0.0071,0.0
5901,6.424120672805883e-18,-0.0071,0.0001
5902,6.42411596794023e-18,-0.0071,0.0002
5903,6.4241081233065934e-18,-0.0071,0.0003
5904,6.424097148461653e-18,-0.0071,0.0004
5905,6.42408303064861e-18,-0.0071,0.0005
5906,6.424065776232547e-18,-0.0071,0.0006
5907,6.424045388389112e-18,-0.0071,0.0007
5908,6.424021857542375e-18,-0.0071,0.0008
5909,6.423995196425837e-18,-0.0071,0.0009
5910,6.423965395459284e-18,-0.0071,0.001
5911,6.423932457809852e-18,-0.0071,0.0011
5912,6.42389637708035e-18,-0.0071,0.0012
5913,6.423857169183391e-18,-0.0071,0.0013
5914,6.423814818155221e-18,-0.0071,0.0014
5915,6.42376933352943e-18,-0.0071,0.0015
5916,6.423720705712717e-18,-0.0071,0.0016
5917,6.423668947422038e-18,-0.0071,0.0017
5918,6.4236140490597754e-18,-0.0071,0.0018
5919,6.423556013776185e-18,-0.0071,0.0019
5920,6.4234948447194815e-18,-0.0071,0.002
5921,6.423430532285397e-18,-0.0071,0.0021
5922,6.4233630828054385e-18,-0.0071,0.0022
5923,6.423292499421529e-18,-0.0071,0.0023
5924,6.423218778898188e-18,-0.0071,0.0024
5925,6.4231419211854205e-18,-0.0071,0.0025
5926,6.423061926231113e-18,-0.0071,0.0026
5927,6.422978787605424e-18,-0.0071,0.0027
5928,6.4228925148153044e-18,-0.0071,0.0028
5929,6.4228031109902575e-18,-0.0071,0.0029
5930,6.4227105633182495e-18,-0.0071,0.003
5931,6.4226148813002024e-18,-0.0071,0.0031
5932,6.422516061683403e-18,-0.0071,0.0032
5933,6.422414098024828e-18,-0.0071,0.0033
5934,6.422309003007476e-18,-0.0071,0.0034
5935,6.422200766996039e-18,-0.0071,0.0035
5936,6.422089396293436e-18,-0.0071,0.0036
5937,6.421974884447947e-18,-0.0071,0.0037
5938,6.421857237758441e-18,-0.0071,0.0038
5939,6.421736449768787e-18,-0.0071,0.0039
5940,6.421612526773824e-18,-0.0071,0.004
5941,6.421485462313e-18,-0.0071,0.0041
5942,6.421355262677138e-18,-0.0071,0.0042
5943,6.421221924589788e-18,-0.0071,0.0043
5944,6.42108544796076e-18,-0.0071,0.0044
5945,6.420945835886422e-18,-0.0071,0.0045
5946,6.420803078706419e-18,-0.0071,0.0046
5947,6.420657185890199e-18,-0.0071,0.0047
5948,6.420508154150507e-18,-0.0071,0.0048
5949,6.4203559865755265e-18,-0.0071,0.0049
5950,6.42020067668473e-18,-0.0071,0.005
5951,6.420042230751055e-18,-0.0071,0.0051
5952,6.419880645478611e-18,-0.0071,0.0052
5953,6.4197159207582924e-18,-0.0071,0.0053
5954,6.419548059668129e-18,-0.0071,0.0054
5955,6.419377055716454e-18,-0.0071,0.0055
5956,6.419202911977039e-18,-0.0071,0.0056
5957,6.419025634711271e-18,-0.0071,0.0057
5958,6.4188452142315e-18,-0.0071,0.0058
5959,6.4186616536054315e-18,-0.0071,0.0059
5960,6.418474955898987e-18,-0.0071,0.006
5961,6.418285117796837e-18,-0.0071,0.0061
5962,6.4180921423608856e-18,-0.0071,0.0062
5963,6.417896019891678e-18,-0.0071,0.0063
5964,6.417696766206571e-18,-0.0071,0.0064
5965,6.417494368411875e-18,-0.0071,0.0065
5966,6.417288832751425e-18,-0.0071,0.0066
5967,6.4170801558969216e-18,-0.0071,0.0067
5968,6.416868337707992e-18,-0.0071,0.0068
5969,6.416653378042167e-18,-0.0071,0.0069
5970,6.416435283135935e-18,-0.0071,0.007
5971,6.4162140464620514e-18,-0.0071,0.0071
5972,6.41598966468116e-18,-0.0071,0.0072
5973,6.415762144023824e-18,-0.0071,0.0073
5974,6.4155314875283944e-18,-0.0071,0.0074
5975,6.4152976854676805e-18,-0.0071,0.0075
5976,6.415060740875537e-18,-0.0071,0.0076
5977,6.414820663166506e-18,-0.0071,0.0077
5978,6.4145774362240925e-18,-0.0071,0.0078
5979,6.414331072650091e-18,-0.0071,0.0079
5980,6.414081565897033e-18,-0.0071,0.008
5981,6.4138289189893e-18,-0.0071,0.0081
5982,6.413573131757973e-18,-0.0071,0.0082
5983,6.413314197648498e-18,-0.0071,0.0083
5984,6.413052126062919e-18,-0.0071,0.0084
5985,6.4127869072504915e-18,-0.0071,0.0085
5986,6.412518550609819e-18,-0.0071,0.0086
5987,6.412247052769893e-18,-0.0071,0.0087
5988,6.4119724071648725e-18,-0.0071,0.0088
5989,6.4116946295731685e-18,-0.0071,0.0089
5990,6.4114137038477554e-18,-0.0071,0.009
5991,6.4111296298006994e-18,-0.0071,0.0091
5992,6.410842420013262e-18,-0.0071,0.0092
5993,6.410552064716103e-18,-0.0071,0.0093
5994,6.4102585669085965e-18,-0.0071,0.0094
5995,6.409961926395431e-18,-0.0071,0.0095
5996,6.409662142979284e-18,-0.0071,0.0096
5997,6.409359213267391e-18,-0.0071,0.0097
5998,6.409053143445102e-18,-0.0071,0.0098
5999,6.408743933309449e-18,-0.0071,0.0099
6000,5.9109244118152865e-18,-0.007,-0.01
6001,5.911314015170179e-18,-0.007,-0.0099
6002,5.911699710224505e-18,-0.007,-0.0098
6003,5.912081488383227e-18,-0.007,-0.0097
6004,5.912459362475012e-18,-0.007,-0.0096
6005,5.912833315336407e-18,-0.007,-0.0095
6006,5.913203359796655e-18,-0.007,-0.0094
6007,5.913569487262401e-18,-0.007,-0.0093
6008,5.9139317062787564e-18,-0.007,-0.0092
6009,5.914290012537619e-18,-0.007,-0.0091
6010,5.914644406015732e-18,-0.007,-0.009
6011,5.914994882405832e-18,-0.007,-0.0089
6012,5.9153414545383846e-18,-0.007,-0.0088
6013,5.91568411382235e-18,-0.007,-0.0087
6014,5.916022843098808e-18,-0.007,-0.0086
6015,5.916357672336025e-18,-0.007,-0.0085
6016,5.91668859294403e-18,-0.007,-0.0084
6017,5.9170155920493074e-18,-0.007,-0.0083
6018,5.917338682483709e-18,-0.007,-0.0082
6019,5.917657855658617e-18,-0.007,-0.0081
6020,5.917973120122153e-18,-0.007,-0.008
6021,5.9182844630024414e-18,-0.007,-0.0079
6022,5.9185919014161416e-18,-0.007,-0.0078
6023,5.918895413924173e-18,-0.007,-0.0077
6024,5.919195021927556e-18,-0.007,-0.0076
6025,5.9194907125558985e-18,-0.007,-0.0075
6026,5.919782485791034e-18,-0.007,-0.0074
6027,5.920070345898916e-18,-0.007,-0.0073
6028,5.920354297145675e-18,-0.007,-0.0072
6029,5.920634330946301e-18,-0.007,-0.0071
6030,5.920910447283784e-18,-0.007,-0.007
6031,5.921182654708828e-18,-0.007,-0.0069
6032,5.921450940353767e-18,-0.007,-0.0068
6033,5.921715317053496e-18,-0.007,-0.0067
6034,5.9219757762247044e-18,-0.007,-0.0066
6035,5.922232326418992e-18,-0.007,-0.0065
6036,5.922484946202984e-18,-0.007,-0.0064
6037,5.922733661263154e-18,-0.007,-0.0063
6038,5.922978458733912e-18,-0.007,-0.0062
6039,5.923219347167733e-18,-0.007,-0.0061
6040,5.923456313699786e-18,-0.007,-0.006
6041,5.923689362599617e-18,-0.007,-0.0059
6042,5.9239185067037746e-18,-0.007,-0.0058
6043,5.92414372458157e-18,-0.007,-0.0057
6044,5.924365029070084e-18,-0.007,-0.0056
6045,5.9245824201563064e-18,-0.007,-0.0055
6046,5.924795897827491e-18,-0.007,-0.0054
6047,5.925005453504507e-18,-0.007,-0.0053
6048,5.925211091458544e-18,-0.007,-0.0052
6049,5.925412815960959e-18,-0.007,-0.0051
6050,5.925610635566515e-18,-0.007,-0.005
6051,5.925804528847461e-18,-0.007,-0.0049
6052,5.925994508642379e-18,-0.007,-0.0048
6053,5.926180570657097e-18,-0.007,-0.0047
6054,5.9263627148809444e-18,-0.007,-0.0046
6055,5.926540949869795e-18,-0.007,-0.0045
6056,5.9267152584808095e-18,-0.007,-0.0044
6057,5.926885653553506e-18,-0.007,-0.0043
6058,5.927052135078127e-18,-0.007,-0.0042
6059,5.927214694478993e-18,-0.007,-0.0041
6060,5.927373348879193e-18,-0.007,-0.004
6061,5.927528072571289e-18,-0.007,-0.0039
6062,5.927678891244886e-18,-0.007,-0.0038
6063,5.927825792042269e-18,-0.007,-0.0037
6064,5.927968762106139e-18,-0.007,-0.0036
6065,5.928107835692512e-18,-0.007,-0.0035
6066,5.92824297852954e-18,-0.007,-0.0034
6067,5.928374207741612e-18,-0.007,-0.0033
6068,5.9285015233213435e-18,-0.007,-0.0032
6069,5.928624912412752e-18,-0.007,-0.0031
6070,5.928744400706564e-18,-0.007,-0.003
6071,5.928859958215579e-18,-0.007,-0.0029
6072,5.928971606347969e-18,-0.007,-0.0028
6073,5.9290793279658905e-18,-0.007,-0.0027
6074,5.929183144477804e-18,-0.007,-0.0026
6075,5.9292830344635206e-18,-0.007,-0.0025
6076,5.9293790107661175e-18,-0.007,-0.0024
6077,5.929471073380261e-18,-0.007,-0.0023
6078,5.929559213735138e-18,-0.007,-0.0022
6079,5.9296434403915615e-18,-0.007,-0.0021
6080,5.929723749062036e-18,-0.007,-0.002
6081,5.929800139742122e-18,-0.007,-0.0019
6082,5.929872616710413e-18,-0.007,-0.0018
6083,5.929941167114493e-18,-0.007,-0.0017
6084,5.93000580379901e-18,-0.007,-0.0016
6085,5.930066522477597e-18,-0.007,-0.0015
6086,5.93012333171247e-18,-0.007,-0.0014
6087,5.9301762143693846e-18,-0.007,-0.0013
6088,5.930225187576537e-18,-0.007,-0.0012
6089,5.930270238482918e-18,-0.007,-0.0011
6090,5.930311371368831e-18,-0.007,-0.001
6091,5.9303485905147725e-18,-0.007,-0.0009
6092,5.9303818830704375e-18,-0.007,-0.0008
6093,5.9304112661650156e-18,-0.007,-0.0007
6094,5.930436731231389e-18,-0.007,-0.0006
6095,5.9304582782681604e-18,-0.007,-0.0005
6096,5.9304759029914074e-18,-0.007,-0.0004
6097,5.930489613965652e-18,-0.007,-0.0003
6098,5.930499406907402e-18,-0.007,-0.0002
6099,5.930505286098858e-18,-0.007,-0.0001
6100,5.930507247256961e-18,-0.007,0.0
6101,5.930505286098858e-18,-0.007,0.0001
6102,5.930499406907402e-18,-0.007,0.0002
6103,5.930489613965652e-18,-0.007,0.0003
6104,5.9304759029914074e-18,-0.007,0.0004
6105,5.9304582782681604e-18,-0.007,0.0005
6106,5.930436731231389e-18,-0.007,0.0006
6107,5.9304112661650156e-18,-0.007,0.0007
6108,5.9303818830704375e-18,-0.007,0.0008
6109,5.9303485905147725e-18,-0.007,0.0009
6110,5.930311371368831e-18,-0.007,0.001
6111,5.930270238482918e-18,-0.007,0.0011
6112,5.930225187576537e-18,-0.007,0.0012
6113,5.9301762143693846e-18,-0.007,0.0013
6114,5.93012333171247e-18,-0.007,0.0014
6115,5.930066522477597e-18,-0.007,0.0015
6116,5.93000580379901e-18,-0.007,0.0016
6117,5.929941167114493e-18,-0.007,0.0017
6118,5.929872616710413e-18,-0.007,0.0018
6119,5.929800139742122e-18,-0.007,0.0019
6120,5.929723749062036e-18,-0.007,0.002
6121,5.9296434403915615e-18,-0.007,0.0021
6122,5.929559213735138e-18,-0.007,0.0022
6123,5.929471073380261e-18,-0.007,0.0023
6124,5.9293790107661175e-18,-0.007,0.0024
6125,5.9292830344635206e-18,-0.007,0.0025
6126,5.929183144477804e-18,-0.007,0.0026
6127,5.9290793279658905e-18,-0.007,0.0027
6128,5.928971606347969e-18,-0.007,0.0028
6129,5.928859958215579e-18,-0.007,0.0029
6130,5.928744400706564e-18,-0.007,0.003
6131,5.928624912412752e-18,-0.007,0.0031
6132,5.9285015233213435e-18,-0.007,0.0032
6133,5.928374207741612e-18,-0.007,0.0033
6134,5.92824297852954e-18,-0.007,0.0034
6135,5.928107835692512e-18,-0.007,0.0035
6136,5.927968762106139e-18,-0.007,0.0036
6137,5.927825792042269e-18,-0.007,0.0037
6138,5.927678891244886e-18,-0.007,0.0038
6139,5.927528072571289e-18,-0.007,0.0039
6140,5.927373348879193e-18,-0.007,0.004
6141,5.927214694478993e-18,-0.007,0.0041
6142,5.927052135078127e-18,-0.007,0.0042
6143,5.926885653553506e-18,-0.007,0.0043
6144,5.9267152584808095e-18,-0.007,0.0044
6145,5.926540949869795e-18,-0.007,0.0045
6146,5.9263627148809444e-18,-0.007,0.0046
6147,5.926180570657097e-18,-0.007,0.0047
6148,5.925994508642379e-18,-0.007,0.0048
6149,5.925804528847461e-18,-0.007,0.0049
6150,5.925610635566515e-18,-0.007,0.005
6151,5.925412815960959e-18,-0.007,0.0051
6152,5.925211091458544e-18,-0.007,0.0052
6153,5.925005453504507e-18,-0.007,0.0053
6154,5.924795897827491e-18,-0.007,0.0054
6155,5.9245824201563064e-18,-0.007,0.0055
6156,5.924365029070084e-18,-0.007,0.0056
6157,5.92414372458157e-18,-0.007,0.0057
6158,5.9239185067037746e-18,-0.007,0.0058
6159,5.923689362599617e-18,-0.007,0.0059
6160,5.923456313699786e-18,-0.007,0.006
6161,5.923219347167733e-18,-0.007,0.0061
6162,5.922978458733912e-18,-0.007,0.0062
6163,5.922733661263154e-18,-0.007,0.0063
6164,5.922484946202984e-18,-0.007,0.0064
6165,5.922232326418992e-18,-0.007,0.0065
6166,5.9219757762247044e-18,-0.007,0.0066
6167,5.921715317053496e-18,-0.007,0.0067
6168,5.921450940353767e-18,-0.007,0.0068
6169,5.921182654708828e-18,-0.007,0.0069
6170,5.920910447283784e-18,-0.007,0.007
6171,5.920634330946301e-18,-0.007,0.0071
6172,5.920354297145675e-18,-0.007,0.0072
6173,5.920070345898916e-18,-0.007,0.0073
6174,5.919782485791034e-18,-0.007,0.0074
6175,5.9194907125558985e-18,-0.007,0.0075
6176,5.919195021927556e-18,-0.007,0.0076
6177,5.918895413924173e-18,-0.007,0.0077
6178,5.9185919014161416e-18,-0.007,0.0078
6179,5.9182844630024414e-18,-0.007,0.0079
6180,5.917973120122153e-18,-0.007,0.008
6181,5.917657855658617e-18,-0.007,0.0081
6182,5.917338682483709e-18,-0.007,0.0082
6183,5.9170155920493074e-18,-0.007,0.0083
6184,5.91668859294403e-18,-0.007,0.0084
6185,5.916357672336025e-18,-0.007,0.0085
6186,5.916022843098808e-18,-0.007,0.0086
6187,5.91568411382235e-18,-0.007,0.0087
6188,5.9153414545383846e-18,-0.007,0.0088
6189,5.914994882405832e-18,-0.007,0.0089
6190,5.914644406015732e-18,-0.007,0.009
6191,5.914290012537619e-18,-0.007,0.0091
6192,5.9139317062787564e-18,-0.007,0.0092
6193,5.913569487262401e-18,-0.007,0.0093
6194,5.913203359796655e-18,-0.007,0.0094
6195,5.912833315336407e-18,-0.007,0.0095
6196,5.912459362475012e-18,-0.007,0.0096
6197,5.912081488383227e-18,-0.007,0.0097
6198,5.911699710224505e-18,-0.007,0.0098
6199,5.911314015170179e-18,-0.007,0.0099
6200,4.9521989512457685e-18,-0.0069,-0.01
6201,4.9526345751965544e-18,-0.0069,-0.0099
6202,4.953065852886668e-18,-0.0069,-0.0098
6203,4.953492763772054e-18,-0.0069,-0.0097
6204,4.953915302484542e-18,-0.0069,-0.0096
6205,4.954333478833008e-18,-0.0069,-0.0095
6206,4.954747292513991e-18,-0.0069,-0.0094
6207,4.9551567331109136e-18,-0.0069,-0.0093
6208,4.955561810442891e-18,-0.0069,-0.0092
6209,4.95596252421622e-18,-0.0069,-0.0091
6210,4.956358869082037e-18,-0.0069,-0.009
6211,4.956750834635979e-18,-0.0069,-0.0089
6212,4.9571384408276175e-18,-0.0069,-0.0088
6213,4.95752167725921e-18,-0.0069,-0.0087
6214,4.9579005487117535e-18,-0.0069,-0.0086
6215,4.958275044793495e-18,-0.0069,-0.0085
6216,4.958645175350658e-18,-0.0069,-0.0084
6217,4.95901092999769e-18,-0.0069,-0.0083
6218,4.959372323646504e-18,-0.0069,-0.0082
6219,4.959729335799905e-18,-0.0069,-0.0081
6220,4.960081981376462e-18,-0.0069,-0.008
6221,4.960430255062164e-18,-0.0069,-0.0079
6222,4.9607741566051725e-18,-0.0069,-0.0078
6223,4.961113685756874e-18,-0.0069,-0.0077
6224,4.961448847331203e-18,-0.0069,-0.0076
6225,4.961779625907989e-18,-0.0069,-0.0075
6226,4.962106031366817e-18,-0.0069,-0.0074
6227,4.962428068531452e-18,-0.0069,-0.0073
6228,4.962745732109966e-18,-0.0069,-0.0072
6229,4.963059021873039e-18,-0.0069,-0.0071
6230,4.9633679375945546e-18,-0.0069,-0.007
6231,4.96367246893212e-18,-0.0069,-0.0069
6232,4.9639726308450845e-18,-0.0069,-0.0068
6233,4.964268428176958e-18,-0.0069,-0.0067
6234,4.964559835415259e-18,-0.0069,-0.0066
6235,4.9648468725892164e-18,-0.0069,-0.0065
6236,4.965129529372083e-18,-0.0069,-0.0064
6237,4.965407810620042e-18,-0.0069,-0.0063
6238,4.9656817161325895e-18,-0.0069,-0.0062
6239,4.965951250772546e-18,-0.0069,-0.0061
6240,4.966216404225528e-18,-0.0069,-0.006
6241,4.966477181360698e-18,-0.0069,-0.0059
6242,4.9667335718697064e-18,-0.0069,-0.0058
6243,4.966985590748732e-18,-0.0069,-0.0057
6244,4.967233227695751e-18,-0.0069,-0.0056
6245,4.967476492653297e-18,-0.0069,-0.0055
6246,4.967715370265046e-18,-0.0069,-0.0054
6247,4.9679498755404634e-18,-0.0069,-0.0053
6248,4.968179993129331e-18,-0.0069,-0.0052
6249,4.968405748168908e-18,-0.0069,-0.0051
6250,4.968627110133421e-18,-0.0069,-0.005
6251,4.9688440991060825e-18,-0.0069,-0.0049
6252,4.969056694688184e-18,-0.0069,-0.0048
6253,4.9692649220303605e-18,-0.0069,-0.0047
6254,4.969468765800845e-18,-0.0069,-0.0046
6255,4.969668225853078e-18,-0.0069,-0.0045
6256,4.969863312165389e-18,-0.0069,-0.0044
6257,4.9700540094150776e-18,-0.0069,-0.0043
6258,4.970240332647777e-18,-0.0069,-0.0042
6259,4.970422266546908e-18,-0.0069,-0.0041
6260,4.970599826164644e-18,-0.0069,-0.004
6261,4.970772996190532e-18,-0.0069,-0.0039
6262,4.970941791683263e-18,-0.0069,-0.0038
6263,4.971106202399609e-18,-0.0069,-0.0037
6264,4.971266233282619e-18,-0.0069,-0.0036
6265,4.971421874095174e-18,-0.0069,-0.0035
6266,4.9715731399089596e-18,-0.0069,-0.0034
6267,4.971720015431955e-18,-0.0069,-0.0033
6268,4.971862510681092e-18,-0.0069,-0.0032
6269,4.97200062555417e-18,-0.0069,-0.0031
6270,4.972134359952148e-18,-0.0069,-0.003
6271,4.972263698595235e-18,-0.0069,-0.0029
6272,4.972388666697079e-18,-0.0069,-0.0028
6273,4.9725092489842014e-18,-0.0069,-0.0027
6274,4.972625445370093e-18,-0.0069,-0.0026
6275,4.972737255771396e-18,-0.0069,-0.0025
6276,4.972844680107917e-18,-0.0069,-0.0024
6277,4.972947728425442e-18,-0.0069,-0.0023
6278,4.97304638546586e-18,-0.0069,-0.0022
6279,4.973140666342738e-18,-0.0069,-0.0021
6280,4.973230555804157e-18,-0.0069,-0.002
6281,4.97331605378561e-18,-0.0069,-0.0019
6282,4.973397190594755e-18,-0.0069,-0.0018
6283,4.973473925681525e-18,-0.0069,-0.0017
6284,4.9735462741753634e-18,-0.0069,-0.0016
6285,4.97361425120903e-18,-0.0069,-0.0015
6286,4.973677831426144e-18,-0.0069,-0.0014
6287,4.973737024904191e-18,-0.0069,-0.0013
6288,4.973791846785454e-18,-0.0069,-0.0012
6289,4.973842266661246e-18,-0.0069,-0.0011
6290,4.973888319926473e-18,-0.0069,-0.001
6291,4.973929976178642e-18,-0.0069,-0.0009
6292,4.973967250572675e-18,-0.0069,-0.0008
6293,4.9740001380202556e-18,-0.0069,-0.0007
6294,4.974028638497831e-18,-0.0069,-0.0006
6295,4.974052762108206e-18,-0.0069,-0.0005
6296,4.974072503772499e-18,-0.0069,-0.0004
6297,4.9740878482916996e-18,-0.0069,-0.0003
6298,4.97409880071642e-18,-0.0069,-0.0002
6299,4.974105386346953e-18,-0.0069,-0.0001
6300,4.974107579870444e-18,-0.0069,0.0
6301,4.974105386346953e-18,-0.0069,0.0001
6302,4.97409880071642e-18,-0.0069,0.0002
6303,4.9740878482916996e-18,-0.0069,0.0003
6304,4.974072503772499e-18,-0.0069,0.0004
6305,4.974052762108206e-18,-0.0069,0.0005
6306,4.974028638497831e-18,-0.0069,0.0006
6307,4.9740001380202556e-18,-0.0069,0.0007
6308,4.973967250572675e-18,-0.0069,0.0008
6309,4.973929976178642e-18,-0.0069,0.0009
6310,4.973888319926473e-18,-0.0069,0.001
6311,4.973842266661246e-18,-0.0069,0.0011
6312,4.973791846785454e-18,-0.0069,0.0012
6313,4.973737024904191e-18,-0.0069,0.0013
6314,4.973677831426144e-18,-0.0069,0.0014
6315,4.97361425120903e-18,-0.0069,0.0015
6316,4.9735462741753634e-18,-0.0069,0.0016
6317,4.973473925681525e-18,-0.0069,0.0017
6318,4.973397190594755e-18,-0.0069,0.0018
6319,4.97331605378561e-18,-0.0069,0.0019
6320,4.973230555804157e-18,-0.0069,0.002
6321,4.973140666342738e-18,-0.0069,0.0021
6322,4.97304638546586e-18,-0.0069,0.0022
6323,4.972947728425442e-18,-0.0069,0.0023
6324,4.972844680107917e-18,-0.0069,0.0024
6325,4.972737255771396e-18,-0.0069,0.0025
6326,4.972625445370093e-18,-0.0069,0.0026
6327,4.9725092489842014e-18,-0.0069,0.0027
6328,4.972388666697079e-18,-0.0069,0.0028
6329,4.972263698595235e-18,-0.0069,0.0029
6330,4.972134359952148e-18,-0.0069,0.003
6331,4.97200062555417e-18,-0.0069,0.0031
6332,4.971862510681092e-18,-0.0069,0.0032
6333,4.971720015431955e-18,-0.0069,0.0033
6334,4.9715731399089596e-18,-0.0069,0.0034
6335,4.971421874095174e-18,-0.0069,0.0035
6336,4.971266233282619e-18,-0.0069,0.0036
6337,4.971106202399609e-18,-0.0069,0.0037
6338,4.970941791683263e-18,-0.0069,0.0038
6339,4.970772996190532e-18,-0.0069,0.0039
6340,4.970599826164644e-18,-0.0069,0.004
6341,4.970422266546908e-18,-0.0069,0.0041
6342,4.970240332647777e-18,-0.0069,0.0042
6343,4.9700540094150776e-18,-0.0069,0.0043
6344,4.969863312165389e-18,-0.0069,0.0044
6345,4.969668225853078e-18,-0.0069,0.0045
6346,4.969468765800845e-18,-0.0069,0.0046
6347,4.9692649220303605e-18,-0.0069,0.0047
6348,4.969056694688184e-18,-0.0069,0.0048
6349,4.9688440991060825e-18,-0.0069,0.0049
6350,4.968627110133421e-18,-0.0069,0.005
6351,4.968405748168908e-18,-0.0069,0.0051
6352,4.968179993129331e-18,-0.0069,0.0052
6353,4.9679498755404634e-18,-0.0069,0.0053
6354,4.967715370265046e-18,-0.0069,0.0054
6355,4.967476492653297e-18,-0.0069,0.0055
6356,4.967233227695751e-18,-0.0069,0.0056
6357,4.966985590748732e-18,-0.0069,0.0057
6358,4.9667335718697064e-18,-0.0069,0.0058
6359,4.966477181360698e-18,-0.0069,0.0059
6360,4.966216404225528e-18,-0.0069,0.006
6361,4.965951250772546e-18,-0.0069,0.0061
6362,4.9656817161325895e-18,-0.0069,0.0062
6363,4.965407810620042e-18,-0.0069,0.0063
6364,4.965129529372083e-18,-0.0069,0.0064
6365,4.9648468725892164e-18,-0.0069,0.0065
6366,4.964559835415259e-18,-0.0069,0.0066
6367,4.964268428176958e-18,-0.0069,0.0067
6368,4.9639726308450845e-18,-0.0069,0.0068
6369,4.96367246893212e-18,-0.0069,0.0069
6370,4.9633679375945546e-18,-0.0069,0.007
6371,4.963059021873039e-18,-0.0069,0.0071
6372,4.962745732109966e-18,-0.0069,0.0072
6373,4.962428068531452e-18,-0.0069,0.0073
6374,4.962106031366817e-18,-0.0069,0.0074
6375,4.961779625907989e-18,-0.0069,0.0075
6376,4.961448847331203e-18,-0.0069,0.0076
6377,4.961113685756874e-18,-0.0069,0.0077
6378,4.9607741566051725e-18,-0.0069,0.0078
6379,4.960430255062164e-18,-0.0069,0.0079
6380,4.960081981376462e-18,-0.0069,0.008
6381,4.959729335799905e-18,-0.0069,0.0081
6382,4.959372323646504e-18,-0.0069,0.0082
6383,4.95901092999769e-18,-0.0069,0.0083
6384,4.958645175350658e-18,-0.0069,0.0084
6385,4.958275044793495e-18,-0.0069,0.0085
6386,4.9579005487117535e-18,-0.0069,0.0086
6387,4.95752167725921e-18,-0.0069,0.0087
6388,4.9571384408276175e-18,-0.0069,0.0088
6389,4.956750834635979e-18,-0.0069,0.0089
6390,4.956358869082037e-18,-0.0069,0.009
6391,4.95596252421622e-18,-0.0069,0.0091
6392,4.955561810442891e-18,-0.0069,0.0092
6393,4.9551567331109136e-18,-0.0069,0.0093
6394,4.954747292513991e-18,-0.0069,0.0094
6395,4.954333478833008e-18,-0.0069,0.0095
6396,4.953915302484542e-18,-0.0069,0.0096
6397,4.953492763772054e-18,-0.0069,0.0097
